filename,URL
3498cb54-0a14-4247-ad89-b037040e2c87.html,https://www.nytimes.com/2019/10/16/obituaries/lotte-reiniger-overlooked.html
2844d97d-aa11-4cf7-8f00-217dc5af3c92.html,https://www.nytimes.com/2019/11/08/arts/television/maria-perego-dead.html
e4de945b-862c-4226-85a6-64a1767d9463.html,https://www.nytimes.com/interactive/2014/obituaries/notable-deaths-2014.html
6348f822-34d5-40df-85be-21a17124ad5b.html,https://www.nytimes.com/2019/11/08/books/peter-collier-dead.html
1fa2f011-ed49-4150-ba4c-bcfc90a2830e.html,https://www.nytimes.com/2019/11/08/science/norman-myers-dead.html
d553dd3b-27ae-4806-862d-e8f1cdb7676a.html,https://www.nytimes.com/2019/11/06/business/media/ray-jenkins-dead.html
12be1e07-0aef-4a7c-89c5-7c300f465a15.html,https://www.nytimes.com/2019/10/23/obituaries/sanmao-overlooked.html
fa0212fa-d24f-4e65-8d8d-9476cd7aaef2.html,https://www.nytimes.com/2019/11/06/us/james-stern-dead.html
9286a4ed-5e3e-469c-b2c4-ade000842426.html,https://www.nytimes.com/2019/11/06/movies/marie-laforet-dead.html
0e0b43f0-4f0f-4967-b6a1-11957d978f50.html,https://www.nytimes.com/2019/11/04/arts/television/rudy-boesch-dead.html
bab80f35-651a-4219-af25-13c39129bb90.html,https://www.nytimes.com/2019/11/05/nyregion/marya-columbia-dead.html
a4aecf97-7d5f-48e2-a52e-25ba7543ee1f.html,https://www.nytimes.com/2019/10/30/obituaries/olive-morris-overlooked.html
205be3e2-bef5-4792-a8ef-6ae3a0cc1284.html,https://www.nytimes.com/spotlight/overlooked
f5065416-e1a0-44c3-ba79-7a93b5d3161f.html,https://www.nytimes.com/interactive/2019/obituaries/notable-deaths.html
23db2b42-9dab-4b14-b0f0-2efd3b8d8b38.html,https://www.nytimes.com/2019/11/06/world/asia/u-tun-lwin-who-warned-of-deadly-myanmar-cyclone-dies-at-71.html
6c6b1fa2-3dbd-41b8-ad46-0fbc480c3348.html,https://www.nytimes.com/2019/10/09/obituaries/mitsuye-endo-overlooked.html
52d8d62b-ea1c-43d6-8953-aea431ba9e15.html,https://www.nytimes.com/2019/11/07/world/europe/gay-byrne-dead.html
326715b9-fe65-44dd-838e-a8f0a06727e4.html,https://www.nytimes.com/interactive/2018/obituaries/notable-deaths.html
7c256018-b14f-4131-9564-ea2c46b8e0ef.html,https://www.nytimes.com/2019/11/05/books/ernest-gaines-dead.html
7cdf013b-69ba-4710-a0a5-84edd31ffff8.html,https://www.nytimes.com/interactive/2015/obituaries/notable-deaths-2015.html
d023fa1b-c294-485a-8313-0e8ce40f0ed9.html,https://www.nytimes.com/2019/11/08/arts/gillian-jagger-dead.html
d69d914f-dade-43e1-8283-4b153b3b7962.html,https://www.nytimes.com/2019/09/06/travel/spreewald-berlin-kayak.html
e7196e67-5e23-465b-a163-742ae43b711f.html,https://www.nytimes.com/2019/11/08/travel/five-places-to-visit-in-montreal-sugar-sammy.html
9a90d7c9-5495-4ca3-af43-a87ff80c918b.html,https://www.nytimes.com/2019/07/31/travel/pasta-alla-amatriciana-amatrice.html
89cd89da-1d0d-4324-b36e-64f3ccfdb247.html,https://www.nytimes.com/interactive/2019/travel/places-to-visit.html
275f1271-8aff-43ae-8269-56b7b4005e97.html,https://www.nytimes.com/column/the-52-places-traveler
5fc8fefc-098f-4b14-9e87-8276b2c6b40f.html,https://www.nytimes.com/column/frugal-traveler
6d48b2a9-cc0e-44fe-85a1-93c054910477.html,https://www.nytimes.com/column/36-hours
b6163287-c573-4e7a-b667-1f781d7f8069.html,https://www.nytimes.com/2019/10/16/travel/precheck-global-entry-airport-security.html
0cf529bc-2450-4ccb-8852-4f46b27c0699.html,https://www.nytimes.com/2019/10/29/travel/tunis-tunisia-52-places-to-go.html
d8f229bb-743d-49be-a2b9-b68d2ebd7261.html,https://www.nytimes.com/2019/10/01/travel/what-you-need-to-know-the-tokyo-2020-olympics.html
dc55355c-464c-4a75-ab80-f0ad349ea05e.html,https://www.nytimes.com/2019/09/16/travel/italy-puglia-molise-cattle-drive.html
435ab0de-0a8a-4933-962c-49c1ddd1e3b0.html,https://www.nytimes.com/2019/11/08/us/american-airlines-passenger-groping.html
16d6049c-8f7b-4e97-87fa-571f3da883b3.html,https://www.nytimes.com/2019/10/22/travel/52places-to-go-gambia-africa.html
1d011a52-756e-4346-b222-f487716edd5b.html,https://www.nytimes.com/2019/11/05/travel/52-places-to-go-olkhon-island-russia.html
c5b8b292-06fe-4f89-89e9-1cc5066699ec.html,https://www.nytimes.com/2019/11/04/travel/paris-bridges-seine.html
9d9f502d-8aa5-4baf-809d-8aa5b1ec3c1f.html,https://www.nytimes.com/2019/10/22/travel/europe-vacation-credit-cards.html
c618a8b3-31c7-46f0-84fd-6bcd9f858a08.html,https://www.nytimes.com/2019/11/08/travel/Black-Friday-Travel-Deals.html
97ff3214-faa6-4004-8953-00ab4ac72afd.html,https://www.nytimes.com/2019/11/09/travel/awkwafina-travel-hoteltonight.html
db707d2d-5706-4ea8-baec-26cc02d840b3.html,https://www.nytimes.com/2019/11/07/business/gm-lordstown-plant.html
70d15866-b0eb-42df-80fd-6a6b3bf930a2.html,https://www.nytimes.com/2019/10/24/business/nissan-carlos-ghosn-evidence.html
7628c93b-d7ce-4d59-8335-7f5288095597.html,https://www.nytimes.com/2019/10/24/business/electric-vehicle-noises-nhtsa.html
01a66dfc-075c-4343-97ea-fc439324ae71.html,https://www.nytimes.com/2019/10/23/business/tesla-earnings.html
3d5a3a23-f6aa-4c6a-afca-5a8bb8744d26.html,https://www.nytimes.com/aponline/2019/11/04/sports/ap-car-f1-hamilton-chasing-history.html
6651e9c2-08b6-4ce1-9323-e25e1d7d0617.html,https://www.nytimes.com/2019/10/30/business/ford-uaw-union-deal.html
63a9a526-4e8f-4390-8bf6-087aa376a708.html,https://www.nytimes.com/2019/10/25/business/gm-contract.html
89c25a6d-24d1-402b-a571-21d093754a34.html,https://www.nytimes.com/2019/10/17/business/auto-metal-crafters-bugatti.html
a9bd914c-fd0f-4a52-bb41-3736778647fd.html,https://www.nytimes.com/2019/11/05/world/americas/family-killed-in-mexico.html
6371360d-3d93-4d92-8100-1e655f1dfdba.html,https://www.nytimes.com/2019/11/01/science/sheldon-breiner-dead.html
af0e7c08-719e-4ea1-8085-bb11bf4cfc26.html,https://www.nytimes.com/2019/11/01/technology/uber-cost-cutting.html
7dfb8afe-f07f-4fd9-bf0c-8e7528cd3e1b.html,https://www.nytimes.com/2019/11/02/style/mens-magazines.html
bd434c0c-7adf-4da0-8520-44bf95e7daa7.html,https://www.nytimes.com/2019/11/07/us/blind-spots-science-project.html
87d00d22-75d9-40a2-9474-49161177dfd4.html,https://www.nytimes.com/2019/10/21/smarter-living/wirecutter/what-to-buy-dash-cams-that-can-back-you-up-in-an-accident.html
9cd12e6f-6b61-451b-b25e-8759e29315d4.html,https://www.nytimes.com/2019/10/20/business/gm-automakers.html
afe59aad-37b4-4d59-96ed-ff0470c431d3.html,https://www.nytimes.com/2019/10/29/business/pedestrian-deaths-collision-avoidance.html
ea605bfe-018c-41a6-a888-2ef13792f34d.html,https://www.nytimes.com/video/opinion/100000006188102/what-is-pizzagate.html?playlistId=100000006207751
43cd8aa5-bc48-4e4b-a723-e85f6092548a.html,https://www.nytimes.com/video/opinion/100000006210828/russia-disinformation-fake-news.html?playlistId=100000006207751
fa779dc1-8b6b-4962-9089-057ad549cb26.html,https://www.nytimes.com/video/opinion/100000006188105/countering-disinformation-active-measures.html?playlistId=100000006207751
5a35dc3f-960c-4bbc-a18a-19be5c9fa24c.html,https://www.nytimes.com/video/opinion/100000006755093/ohashi-fair-play-act.html?playlistId=1194811622182
